fecha;valorUVR;variacion_diaria;variacion_mensual;variacion_anual;variacion_ano_corrido
4/03/2015;216,5869;0,02;0,48;3,74;0,72
5/03/2015;216,6362;0,02;0,5;3,75;0,75
6/03/2015;216,6856;0,02;0,51;3,75;0,77
7/03/2015;216,735;0,02;0,53;3,76;0,79
8/03/2015;216,7844;0,02;0,54;3,76;0,81
9/03/2015;216,8338;0,02;0,56;3,77;0,84
10/03/2015;216,8832;0,02;0,57;3,77;0,86
11/03/2015;216,9326;0,02;0,58;3,78;0,88
12/03/2015;216,982;0,02;0,6;3,79;0,91
13/03/2015;217,0315;0,02;0,61;3,79;0,93
14/03/2015;217,0809;0,02;0,63;3,8;0,95
15/03/2015;217,1304;0,02;0,64;3,8;0,98
16/03/2015;217,2105;0,04;0,65;3,82;1,01
17/03/2015;217,2906;0,04;0,67;3,84;1,05
18/03/2015;217,3708;0,04;0,68;3,85;1,09
19/03/2015;217,451;0,04;0,7;3,87;1,12
20/03/2015;217,5312;0,04;0,71;3,89;1,16
21/03/2015;217,6115;0,04;0,73;3,91;1,2
22/03/2015;217,6917;0,04;0,74;3,92;1,24
23/03/2015;217,7721;0,04;0,75;3,94;1,27
24/03/2015;217,8524;0,04;0,77;3,96;1,31
25/03/2015;217,9328;0,04;0,78;3,98;1,35
26/03/2015;218,0132;0,04;0,8;3,99;1,39
27/03/2015;218,0936;0,04;0,81;4,01;1,42
28/03/2015;218,1741;0,04;0,82;4,03;1,46
29/03/2015;218,2545;0,04;0,86;4,04;1,5
30/03/2015;218,3351;0,04;0,9;4,06;1,54
31/03/2015;218,4156;0,04;0,94;4,08;1,57
1/04/2015;218,4962;0,04;0,95;4,1;1,61
2/04/2015;218,5768;0,04;0,96;4,11;1,65
3/04/2015;218,6574;0,04;0,98;4,13;1,69
4/04/2015;218,7381;0,04;0,99;4,15;1,72
5/04/2015;218,8188;0,04;1,01;4,17;1,76
6/04/2015;218,8995;0,04;1,02;4,18;1,8
7/04/2015;218,9803;0,04;1,04;4,2;1,84
8/04/2015;219,0611;0,04;1,05;4,22;1,87
9/04/2015;219,1419;0,04;1,06;4,23;1,91
10/04/2015;219,2227;0,04;1,08;4,25;1,95
11/04/2015;219,3036;0,04;1,09;4,27;1,99
12/04/2015;219,3845;0,04;1,11;4,29;2,02
13/04/2015;219,4654;0,04;1,12;4,3;2,06
14/04/2015;219,5464;0,04;1,14;4,32;2,1
15/04/2015;219,6274;0,04;1,15;4,34;2,14
16/04/2015;219,6705;0,02;1,13;4,35;2,16
17/04/2015;219,7135;0,02;1,12;4,35;2,18
18/04/2015;219,7566;0,02;1,1;4,36;2,2
19/04/2015;219,7997;0,02;1,08;4,37;2,22
20/04/2015;219,8428;0,02;1,06;4,37;2,24
21/04/2015;219,886;0,02;1,05;4,38;2,26
22/04/2015;219,9291;0,02;1,03;4,39;2,28
23/04/2015;219,9722;0,02;1,01;4,39;2,3
24/04/2015;220,0153;0,02;0,99;4,4;2,32
25/04/2015;220,0585;0,02;0,98;4,41;2,34
26/04/2015;220,1016;0,02;0,96;4,42;2,36
27/04/2015;220,1448;0,02;0,94;4,42;2,38
28/04/2015;220,188;0,02;0,92;4,43;2,4
29/04/2015;220,2312;0,02;0,91;4,44;2,42
30/04/2015;220,2743;0,02;0,89;4,44;2,44
1/05/2015;220,3175;0,02;0,83;4,45;2,46
2/05/2015;220,3608;0,02;0,82;4,46;2,48
3/05/2015;220,404;0,02;0,8;4,46;2,5
4/05/2015;220,4472;0,02;0,78;4,47;2,52
5/05/2015;220,4904;0,02;0,76;4,48;2,54
6/05/2015;220,5337;0,02;0,75;4,48;2,56
7/05/2015;220,5769;0,02;0,73;4,49;2,58
8/05/2015;220,6202;0,02;0,71;4,5;2,6
9/05/2015;220,6634;0,02;0,69;4,51;2,62
10/05/2015;220,7067;0,02;0,68;4,51;2,64
11/05/2015;220,75;0,02;0,66;4,52;2,66
12/05/2015;220,7933;0,02;0,64;4,53;2,68
13/05/2015;220,8366;0,02;0,62;4,53;2,7
14/05/2015;220,8799;0,02;0,61;4,54;2,72
15/05/2015;220,9232;0,02;0,59;4,55;2,74
16/05/2015;220,9616;0,02;0,59;4,55;2,76
17/05/2015;221;0,02;0,59;4,55;2,77
18/05/2015;221,0384;0,02;0,58;4,55;2,79
19/05/2015;221,0768;0,02;0,58;4,56;2,81
20/05/2015;221,1152;0,02;0,58;4,56;2,83
21/05/2015;221,1536;0,02;0,58;4,56;2,85
22/05/2015;221,192;0,02;0,57;4,57;2,86
23/05/2015;221,2305;0,02;0,57;4,57;2,88
24/05/2015;221,2689;0,02;0,57;4,57;2,9
25/05/2015;221,3073;0,02;0,57;4,57;2,92
26/05/2015;221,3458;0,02;0,57;4,58;2,94
27/05/2015;221,3842;0,02;0,56;4,58;2,95
28/05/2015;221,4227;0,02;0,56;4,58;2,97
29/05/2015;221,4612;0,02;0,56;4,58;2,99
30/05/2015;221,4996;0,02;0,56;4,59;3,01
31/05/2015;221,5381;0,02;0,57;4,59;3,03
1/06/2015;221,5766;0,02;0,57;4,59;3,04
2/06/2015;221,6151;0,02;0,57;4,6;3,06
3/06/2015;221,6536;0,02;0,57;4,6;3,08
4/06/2015;221,6921;0,02;0,56;4,6;3,1
5/06/2015;221,7306;0,02;0,56;4,6;3,11
6/06/2015;221,7692;0,02;0,56;4,61;3,13
7/06/2015;221,8077;0,02;0,56;4,61;3,15
8/06/2015;221,8462;0,02;0,56;4,61;3,17
9/06/2015;221,8848;0,02;0,55;4,61;3,19
10/06/2015;221,9233;0,02;0,55;4,62;3,2
11/06/2015;221,9619;0,02;0,55;4,62;3,22
12/06/2015;222,0005;0,02;0,55;4,62;3,24
13/06/2015;222,039;0,02;0,54;4,62;3,26
14/06/2015;222,0776;0,02;0,54;4,63;3,28
15/06/2015;222,1162;0,02;0,54;4,63;3,29
16/06/2015;222,1354;0,01;0,53;4,62;3,3
17/06/2015;222,1547;0,01;0,52;4,61;3,31
18/06/2015;222,1739;0,01;0,51;4,61;3,32
19/06/2015;222,1931;0,01;0,5;4,6;3,33
20/06/2015;222,2123;0,01;0,5;4,59;3,34
21/06/2015;222,2316;0,01;0,49;4,58;3,35
22/06/2015;222,2508;0,01;0,48;4,58;3,36
23/06/2015;222,2701;0,01;0,47;4,57;3,37
24/06/2015;222,2893;0,01;0,46;4,56;3,37
25/06/2015;222,3085;0,01;0,45;4,55;3,38
26/06/2015;222,3278;0,01;0,44;4,55;3,39
27/06/2015;222,347;0,01;0,43;4,54;3,4
28/06/2015;222,3663;0,01;0,43;4,53;3,41
29/06/2015;222,3855;0,01;0,42;4,52;3,42
30/06/2015;222,4048;0,01;0,41;4,52;3,43
1/07/2015;222,424;0,01;0,38;4,51;3,44
2/07/2015;222,4433;0,01;0,37;4,5;3,45
3/07/2015;222,4625;0,01;0,36;4,49;3,45
4/07/2015;222,4818;0,01;0,36;4,48;3,46
5/07/2015;222,501;0,01;0,35;4,48;3,47
6/07/2015;222,5203;0,01;0,34;4,47;3,48
7/07/2015;222,5396;0,01;0,33;4,46;3,49
8/07/2015;222,5588;0,01;0,32;4,45;3,5
9/07/2015;222,5781;0,01;0,31;4,45;3,51
10/07/2015;222,5973;0,01;0,3;4,44;3,52
11/07/2015;222,6166;0,01;0,29;4,43;3,53
12/07/2015;222,6359;0,01;0,29;4,42;3,54
13/07/2015;222,6552;0,01;0,28;4,42;3,54
14/07/2015;222,6744;0,01;0,27;4,41;3,55
15/07/2015;222,6937;0,01;0,26;4,4;3,56
16/07/2015;222,7009;0;0,25;4,4;3,57
17/07/2015;222,7081;0;0,25;4,4;3,57
18/07/2015;222,7152;0;0,24;4,4;3,57
19/07/2015;222,7224;0;0,24;4,4;3,58
20/07/2015;222,7296;0;0,23;4,4;3,58
21/07/2015;222,7368;0;0,23;4,4;3,58
22/07/2015;222,744;0;0,22;4,4;3,59
23/07/2015;222,7511;0;0,22;4,4;3,59
24/07/2015;222,7583;0;0,21;4,4;3,59
25/07/2015;222,7655;0;0,21;4,4;3,6
26/07/2015;222,7727;0;0,2;4,4;3,6
27/07/2015;222,7799;0;0,19;4,4;3,6
28/07/2015;222,7871;0;0,19;4,41;3,61
29/07/2015;222,7942;0;0,18;4,41;3,61
30/07/2015;222,8014;0;0,18;4,41;3,61
31/07/2015;222,8086;0;0,18;4,41;3,62
1/08/2015;222,8158;0;0,18;4,41;3,62
2/08/2015;222,823;0;0,17;4,41;3,62
3/08/2015;222,8302;0;0,17;4,41;3,63
4/08/2015;222,8373;0;0,16;4,41;3,63
5/08/2015;222,8445;0;0,15;4,41;3,63
6/08/2015;222,8517;0;0,15;4,41;3,64
7/08/2015;222,8589;0;0,14;4,41;3,64
8/08/2015;222,8661;0;0,14;4,41;3,64
9/08/2015;222,8733;0;0,13;4,41;3,65
10/08/2015;222,8805;0;0,13;4,41;3,65
11/08/2015;222,8876;0;0,12;4,41;3,65
12/08/2015;222,8948;0;0,12;4,41;3,66
13/08/2015;222,902;0;0,11;4,41;3,66
14/08/2015;222,9092;0;0,11;4,41;3,66
15/08/2015;222,9164;0;0,1;4,41;3,67
16/08/2015;222,9301;0,01;0,1;4,41;3,67
17/08/2015;222,9437;0,01;0,11;4,41;3,68
18/08/2015;222,9574;0,01;0,11;4,42;3,69
19/08/2015;222,971;0,01;0,11;4,42;3,69
20/08/2015;222,9847;0,01;0,11;4,42;3,7
21/08/2015;222,9983;0,01;0,12;4,42;3,7
22/08/2015;223,012;0,01;0,12;4,42;3,71
23/08/2015;223,0256;0,01;0,12;4,42;3,72
24/08/2015;223,0393;0,01;0,13;4,42;3,72
25/08/2015;223,0529;0,01;0,13;4,42;3,73
26/08/2015;223,0666;0,01;0,13;4,43;3,74
27/08/2015;223,0803;0,01;0,13;4,43;3,74
28/08/2015;223,0939;0,01;0,14;4,43;3,75
29/08/2015;223,1076;0,01;0,14;4,43;3,75
30/08/2015;223,1212;0,01;0,14;4,43;3,76
31/08/2015;223,1349;0,01;0,15;4,43;3,77
1/09/2015;223,1486;0,01;0,15;4,43;3,77
2/09/2015;223,1622;0,01;0,15;4,44;3,78
3/09/2015;223,1759;0,01;0,16;4,44;3,79
4/09/2015;223,1896;0,01;0,16;4,44;3,79
5/09/2015;223,2032;0,01;0,16;4,44;3,8
6/09/2015;223,2169;0,01;0,16;4,44;3,81
7/09/2015;223,2306;0,01;0,17;4,44;3,81
8/09/2015;223,2442;0,01;0,17;4,44;3,82
9/09/2015;223,2579;0,01;0,17;4,45;3,82
10/09/2015;223,2716;0,01;0,18;4,45;3,83
11/09/2015;223,2852;0,01;0,18;4,45;3,84
12/09/2015;223,2989;0,01;0,18;4,45;3,84
13/09/2015;223,3126;0,01;0,18;4,45;3,85
14/09/2015;223,3263;0,01;0,19;4,45;3,86
15/09/2015;223,3399;0,01;0,19;4,45;3,86
16/09/2015;223,3756;0,02;0,2;4,46;3,88
17/09/2015;223,4112;0,02;0,21;4,47;3,9
18/09/2015;223,4469;0,02;0,22;4,48;3,91
19/09/2015;223,4825;0,02;0,23;4,49;3,93
20/09/2015;223,5182;0,02;0,24;4,5;3,95
21/09/2015;223,5539;0,02;0,25;4,51;3,96
22/09/2015;223,5896;0,02;0,26;4,52;3,98
23/09/2015;223,6253;0,02;0,27;4,53;4
24/09/2015;223,661;0,02;0,28;4,54;4,01
25/09/2015;223,6967;0,02;0,29;4,55;4,03
26/09/2015;223,7324;0,02;0,3;4,56;4,05
27/09/2015;223,7681;0,02;0,31;4,57;4,06
28/09/2015;223,8038;0,02;0,32;4,58;4,08
29/09/2015;223,8395;0,02;0,33;4,59;4,1
30/09/2015;223,8753;0,02;0,34;4,6;4,11
1/10/2015;223,911;0,02;0,34;4,61;4,13
2/10/2015;223,9468;0,02;0,35;4,62;4,15
3/10/2015;223,9825;0,02;0,36;4,63;4,16
4/10/2015;224,0183;0,02;0,37;4,64;4,18
5/10/2015;224,054;0,02;0,38;4,65;4,2
6/10/2015;224,0898;0,02;0,39;4,66;4,21
7/10/2015;224,1256;0,02;0,4;4,67;4,23
8/10/2015;224,1613;0,02;0,41;4,68;4,24
9/10/2015;224,1971;0,02;0,42;4,69;4,26
10/10/2015;224,2329;0,02;0,43;4,7;4,28
11/10/2015;224,2687;0,02;0,44;4,71;4,29
12/10/2015;224,3045;0,02;0,45;4,72;4,31
13/10/2015;224,3403;0,02;0,46;4,73;4,33
14/10/2015;224,3761;0,02;0,47;4,74;4,34
15/10/2015;224,4119;0,02;0,48;4,74;4,36
16/10/2015;224,4638;0,02;0,49;4,76;4,39
17/10/2015;224,5158;0,02;0,49;4,78;4,41
18/10/2015;224,5678;0,02;0,5;4,8;4,43
19/10/2015;224,6197;0,02;0,51;4,82;4,46
20/10/2015;224,6717;0,02;0,52;4,84;4,48
21/10/2015;224,7237;0,02;0,52;4,86;4,51
22/10/2015;224,7757;0,02;0,53;4,88;4,53
23/10/2015;224,8278;0,02;0,54;4,9;4,55
24/10/2015;224,8798;0,02;0,54;4,92;4,58
25/10/2015;224,9318;0,02;0,55;4,94;4,6
26/10/2015;224,9839;0,02;0,56;4,96;4,63
27/10/2015;225,036;0,02;0,57;4,98;4,65
28/10/2015;225,0881;0,02;0,57;5;4,68
29/10/2015;225,1402;0,02;0,58;5,02;4,7
30/10/2015;225,1923;0,02;0,59;5,04;4,72
31/10/2015;225,2444;0,02;0,61;5,06;4,75
1/11/2015;225,2965;0,02;0,62;5,08;4,77
2/11/2015;225,3487;0,02;0,63;5,1;4,8
3/11/2015;225,4008;0,02;0,63;5,12;4,82
4/11/2015;225,453;0,02;0,64;5,14;4,85
5/11/2015;225,5052;0,02;0,65;5,16;4,87
6/11/2015;225,5574;0,02;0,65;5,18;4,89
7/11/2015;225,6096;0,02;0,66;5,19;4,92
8/11/2015;225,6618;0,02;0,67;5,21;4,94
9/11/2015;225,714;0,02;0,68;5,23;4,97
10/11/2015;225,7663;0,02;0,68;5,25;4,99
11/11/2015;225,8185;0,02;0,69;5,27;5,02
12/11/2015;225,8708;0,02;0,7;5,29;5,04
13/11/2015;225,9231;0,02;0,71;5,31;5,06
14/11/2015;225,9754;0,02;0,71;5,33;5,09
15/11/2015;226,0277;0,02;0,72;5,35;5,11
16/11/2015;226,0788;0,02;0,72;5,37;5,14
17/11/2015;226,1298;0,02;0,72;5,39;5,16
18/11/2015;226,1809;0,02;0,72;5,41;5,18
19/11/2015;226,232;0,02;0,72;5,42;5,21
20/11/2015;226,2831;0,02;0,72;5,44;5,23
21/11/2015;226,3343;0,02;0,72;5,46;5,26
22/11/2015;226,3854;0,02;0,72;5,48;5,28
23/11/2015;226,4365;0,02;0,72;5,5;5,3
24/11/2015;226,4877;0,02;0,72;5,52;5,33
25/11/2015;226,5389;0,02;0,71;5,53;5,35
26/11/2015;226,5901;0,02;0,71;5,55;5,37
27/11/2015;226,6412;0,02;0,71;5,57;5,4
28/11/2015;226,6924;0,02;0,71;5,59;5,42
29/11/2015;226,7437;0,02;0,71;5,61;5,45
30/11/2015;226,7949;0,02;0,71;5,62;5,47
1/12/2015;226,8461;0,02;0,69;5,64;5,49
2/12/2015;226,8974;0,02;0,69;5,66;5,52
3/12/2015;226,9486;0,02;0,69;5,68;5,54
4/12/2015;226,9999;0,02;0,69;5,7;5,56
5/12/2015;227,0512;0,02;0,69;5,72;5,59
6/12/2015;227,1025;0,02;0,69;5,73;5,61
7/12/2015;227,1538;0,02;0,68;5,75;5,64
8/12/2015;227,2051;0,02;0,68;5,77;5,66
9/12/2015;227,2565;0,02;0,68;5,79;5,68
10/12/2015;227,3078;0,02;0,68;5,81;5,71
11/12/2015;227,3592;0,02;0,68;5,83;5,73
12/12/2015;227,4105;0,02;0,68;5,84;5,76
13/12/2015;227,4619;0,02;0,68;5,86;5,78
14/12/2015;227,5133;0,02;0,68;5,88;5,8
15/12/2015;227,5647;0,02;0,68;5,9;5,83
16/12/2015;227,6086;0,02;0,68;5,91;5,85
17/12/2015;227,6525;0,02;0,67;5,93;5,87
18/12/2015;227,6965;0,02;0,67;5,95;5,89
19/12/2015;227,7404;0,02;0,67;5,96;5,91
20/12/2015;227,7844;0,02;0,66;5,98;5,93
21/12/2015;227,8283;0,02;0,66;5,99;5,95
22/12/2015;227,8723;0,02;0,66;6,01;5,97
23/12/2015;227,9163;0,02;0,65;6,03;5,99
24/12/2015;227,9603;0,02;0,65;6,04;6,01
25/12/2015;228,0043;0,02;0,65;6,06;6,03
26/12/2015;228,0483;0,02;0,64;6,07;6,05
27/12/2015;228,0923;0,02;0,64;6,09;6,07
28/12/2015;228,1363;0,02;0,64;6,11;6,09
29/12/2015;228,1803;0,02;0,63;6,12;6,11
30/12/2015;228,2244;0,02;0,63;6,14;6,13
31/12/2015;228,2684;0,02;0,65;6,15;6,15
1/01/2016;228,3124;0,02;0,65;6,17;0,02
2/01/2016;228,3565;0,02;0,64;6,19;0,04
3/01/2016;228,4006;0,02;0,64;6,2;0,06
4/01/2016;228,4447;0,02;0,64;6,22;0,08
5/01/2016;228,4887;0,02;0,63;6,24;0,1
6/01/2016;228,5328;0,02;0,63;6,25;0,12
7/01/2016;228,5769;0,02;0,63;6,27;0,14
8/01/2016;228,6211;0,02;0,62;6,28;0,15
9/01/2016;228,6652;0,02;0,62;6,3;0,17
10/01/2016;228,7093;0,02;0,62;6,32;0,19
11/01/2016;228,7534;0,02;0,61;6,33;0,21
12/01/2016;228,7976;0,02;0,61;6,35;0,23
13/01/2016;228,8418;0,02;0,61;6,36;0,25
14/01/2016;228,8859;0,02;0,6;6,38;0,27
15/01/2016;228,9301;0,02;0,6;6,4;0,29
16/01/2016;228,9757;0,02;0,6;6,41;0,31
17/01/2016;229,0214;0,02;0,6;6,42;0,33
18/01/2016;229,0671;0,02;0,6;6,43;0,35
19/01/2016;229,1128;0,02;0,6;6,44;0,37
20/01/2016;229,1584;0,02;0,6;6,46;0,39
21/01/2016;229,2041;0,02;0,6;6,47;0,41
22/01/2016;229,2498;0,02;0,6;6,48;0,43
23/01/2016;229,2955;0,02;0,61;6,49;0,45
24/01/2016;229,3413;0,02;0,61;6,5;0,47
25/01/2016;229,387;0,02;0,61;6,52;0,49
26/01/2016;229,4327;0,02;0,61;6,53;0,51
27/01/2016;229,4785;0,02;0,61;6,54;0,53
28/01/2016;229,5243;0,02;0,61;6,55;0,55
29/01/2016;229,57;0,02;0,61;6,56;0,57
30/01/2016;229,6158;0,02;0,61;6,58;0,59
31/01/2016;229,6616;0,02;0,61;6,59;0,61
1/02/2016;229,7074;0,02;0,61;6,6;0,63
2/02/2016;229,7532;0,02;0,61;6,61;0,65
3/02/2016;229,799;0,02;0,61;6,62;0,67
4/02/2016;229,8448;0,02;0,61;6,64;0,69
5/02/2016;229,8906;0,02;0,61;6,65;0,71
6/02/2016;229,9365;0,02;0,61;6,66;0,73
7/02/2016;229,9823;0,02;0,61;6,67;0,75
8/02/2016;230,0282;0,02;0,62;6,68;0,77
9/02/2016;230,0741;0,02;0,62;6,7;0,79
10/02/2016;230,1199;0,02;0,62;6,71;0,81
11/02/2016;230,1658;0,02;0,62;6,72;0,83
12/02/2016;230,2117;0,02;0,62;6,73;0,85
13/02/2016;230,2576;0,02;0,62;6,74;0,87
14/02/2016;230,3035;0,02;0,62;6,76;0,89
15/02/2016;230,3495;0,02;0,62;6,77;0,91
16/02/2016;230,4513;0,04;0,64;6,79;0,96
17/02/2016;230,5532;0,04;0,67;6,81;1
18/02/2016;230,6551;0,04;0,69;6,84;1,05
19/02/2016;230,7571;0,04;0,72;6,86;1,09
20/02/2016;230,8591;0,04;0,74;6,88;1,13
21/02/2016;230,9612;0,04;0,77;6,9;1,18
22/02/2016;231,0633;0,04;0,79;6,93;1,22
23/02/2016;231,1654;0,04;0,82;6,95;1,27
24/02/2016;231,2676;0,04;0,84;6,97;1,31
25/02/2016;231,3699;0,04;0,86;7;1,36
26/02/2016;231,4721;0,04;0,89;7,02;1,4
27/02/2016;231,5745;0,04;0,91;7,04;1,45
28/02/2016;231,6768;0,04;0,94;7,06;1,49
29/02/2016;231,7793;0,04;0,96;7,11;1,54
1/03/2016;231,8817;0,04;0,95;7,13;1,58
2/03/2016;231,9842;0,04;0,97;7,16;1,63
3/03/2016;232,0868;0,04;1;7,18;1,67
4/03/2016;232,1894;0,04;1,02;7,2;1,72
5/03/2016;232,292;0,04;1,04;7,23;1,76
6/03/2016;232,3947;0,04;1,07;7,25;1,81
7/03/2016;232,4975;0,04;1,09;7,27;1,85
8/03/2016;232,6003;0,04;1,12;7,3;1,9
9/03/2016;232,7031;0,04;1,14;7,32;1,94
10/03/2016;232,806;0,04;1,17;7,34;1,99
11/03/2016;232,9089;0,04;1,19;7,36;2,03
12/03/2016;233,0118;0,04;1,22;7,39;2,08
13/03/2016;233,1149;0,04;1,24;7,41;2,12
14/03/2016;233,2179;0,04;1,27;7,43;2,17
15/03/2016;233,321;0,04;1,29;7,46;2,21
16/03/2016;233,4167;0,04;1,29;7,46;2,26
17/03/2016;233,5125;0,04;1,28;7,47;2,3
18/03/2016;233,6084;0,04;1,28;7,47;2,34
19/03/2016;233,7042;0,04;1,28;7,47;2,38
20/03/2016;233,8001;0,04;1,27;7,48;2,42
21/03/2016;233,8961;0,04;1,27;7,48;2,47
22/03/2016;233,9921;0,04;1,27;7,49;2,51
23/03/2016;234,0881;0,04;1,26;7,49;2,55
24/03/2016;234,1841;0,04;1,26;7,5;2,59
25/03/2016;234,2802;0,04;1,26;7,5;2,63
26/03/2016;234,3764;0,04;1,25;7,51;2,68
27/03/2016;234,4726;0,04;1,25;7,51;2,72
28/03/2016;234,5688;0,04;1,25;7,51;2,76
29/03/2016;234,665;0,04;1,29;7,52;2,8
30/03/2016;234,7613;0,04;1,33;7,52;2,84
31/03/2016;234,8577;0,04;1,37;7,53;2,89
1/04/2016;234,9541;0,04;1,32;7,53;2,93
2/04/2016;235,0505;0,04;1,32;7,54;2,97
3/04/2016;235,1469;0,04;1,32;7,54;3,01
4/04/2016;235,2434;0,04;1,32;7,55;3,06
5/04/2016;235,34;0,04;1,31;7,55;3,1
6/04/2016;235,4365;0,04;1,31;7,55;3,14
7/04/2016;235,5332;0,04;1,31;7,56;3,18
8/04/2016;235,6298;0,04;1,3;7,56;3,22
9/04/2016;235,7265;0,04;1,3;7,57;3,27
10/04/2016;235,8232;0,04;1,3;7,57;3,31
11/04/2016;235,92;0,04;1,29;7,58;3,35
12/04/2016;236,0168;0,04;1,29;7,58;3,39
13/04/2016;236,1137;0,04;1,29;7,59;3,44
14/04/2016;236,2106;0,04;1,28;7,59;3,48
15/04/2016;236,3075;0,04;1,28;7,59;3,52
16/04/2016;236,3812;0,03;1,27;7,61;3,55
17/04/2016;236,4549;0,03;1,26;7,62;3,59
18/04/2016;236,5287;0,03;1,25;7,63;3,62
19/04/2016;236,6025;0,03;1,24;7,64;3,65
20/04/2016;236,6763;0,03;1,23;7,66;3,68
21/04/2016;236,7501;0,03;1,22;7,67;3,72
22/04/2016;236,8239;0,03;1,21;7,68;3,75
23/04/2016;236,8978;0,03;1,2;7,69;3,78
24/04/2016;236,9717;0,03;1,19;7,71;3,81
25/04/2016;237,0456;0,03;1,18;7,72;3,85
26/04/2016;237,1196;0,03;1,17;7,73;3,88
27/04/2016;237,1935;0,03;1,16;7,74;3,91
28/04/2016;237,2675;0,03;1,15;7,76;3,94
29/04/2016;237,3415;0,03;1,14;7,77;3,97
30/04/2016;237,4155;0,03;1,13;7,78;4,01
1/05/2016;237,4896;0,03;1,08;7,79;4,04
2/05/2016;237,5637;0,03;1,07;7,81;4,07
3/05/2016;237,6378;0,03;1,06;7,82;4,1
4/05/2016;237,7119;0,03;1,05;7,83;4,14
5/05/2016;237,786;0,03;1,04;7,84;4,17
6/05/2016;237,8602;0,03;1,03;7,86;4,2
7/05/2016;237,9344;0,03;1,02;7,87;4,23
8/05/2016;238,0086;0,03;1,01;7,88;4,27
9/05/2016;238,0829;0,03;1;7,89;4,3
10/05/2016;238,1571;0,03;0,99;7,91;4,33
11/05/2016;238,2314;0,03;0,98;7,92;4,36
12/05/2016;238,3057;0,03;0,97;7,93;4,4
13/05/2016;238,3801;0,03;0,96;7,94;4,43
14/05/2016;238,4544;0,03;0,95;7,96;4,46
15/05/2016;238,5288;0,03;0,94;7,97;4,49
16/05/2016;238,5672;0,02;0,92;7,97;4,51
17/05/2016;238,6056;0,02;0,91;7,97;4,53
18/05/2016;238,644;0,02;0,89;7,96;4,55
19/05/2016;238,6824;0,02;0,88;7,96;4,56
20/05/2016;238,7208;0,02;0,86;7,96;4,58
21/05/2016;238,7592;0,02;0,85;7,96;4,6
22/05/2016;238,7976;0,02;0,83;7,96;4,61
23/05/2016;238,836;0,02;0,82;7,96;4,63
24/05/2016;238,8744;0,02;0,8;7,96;4,65
25/05/2016;238,9129;0,02;0,79;7,96;4,66
26/05/2016;238,9513;0,02;0,77;7,95;4,68
27/05/2016;238,9898;0,02;0,76;7,95;4,7
28/05/2016;239,0282;0,02;0,74;7,95;4,71
29/05/2016;239,0667;0,02;0,73;7,95;4,73
30/05/2016;239,1051;0,02;0,71;7,95;4,75
31/05/2016;239,1436;0,02;0,73;7,95;4,76
1/06/2016;239,1821;0,02;0,71;7,95;4,78
2/06/2016;239,2206;0,02;0,7;7,94;4,8
3/06/2016;239,2591;0,02;0,68;7,94;4,81
4/06/2016;239,2976;0,02;0,67;7,94;4,83
5/06/2016;239,3361;0,02;0,65;7,94;4,85
6/06/2016;239,3746;0,02;0,64;7,94;4,87
7/06/2016;239,4131;0,02;0,62;7,94;4,88
8/06/2016;239,4516;0,02;0,61;7,94;4,9
9/06/2016;239,4901;0,02;0,59;7,93;4,92
10/06/2016;239,5287;0,02;0,58;7,93;4,93
11/06/2016;239,5672;0,02;0,56;7,93;4,95
12/06/2016;239,6058;0,02;0,55;7,93;4,97
13/06/2016;239,6443;0,02;0,53;7,93;4,98
14/06/2016;239,6829;0,02;0,52;7,93;5
15/06/2016;239,7214;0,02;0,5;7,93;5,02
16/06/2016;239,7621;0,02;0,5;7,94;5,04
17/06/2016;239,8027;0,02;0,5;7,94;5,05
18/06/2016;239,8434;0,02;0,5;7,95;5,07
19/06/2016;239,8841;0,02;0,5;7,96;5,09
20/06/2016;239,9247;0,02;0,5;7,97;5,11
21/06/2016;239,9654;0,02;0,51;7,98;5,12
22/06/2016;240,0061;0,02;0,51;7,99;5,14
23/06/2016;240,0468;0,02;0,51;8;5,16
24/06/2016;240,0875;0,02;0,51;8,01;5,18
25/06/2016;240,1282;0,02;0,51;8,02;5,2
26/06/2016;240,169;0,02;0,51;8,02;5,21
27/06/2016;240,2097;0,02;0,51;8,03;5,23
28/06/2016;240,2504;0,02;0,51;8,04;5,25
29/06/2016;240,2912;0,02;0,51;8,05;5,27
30/06/2016;240,3319;0,02;0,51;8,06;5,28
1/07/2016;240,3727;0,02;0,5;8,07;5,3
2/07/2016;240,4134;0,02;0,5;8,08;5,32
3/07/2016;240,4542;0,02;0,5;8,09;5,34
4/07/2016;240,495;0,02;0,5;8,1;5,36
5/07/2016;240,5358;0,02;0,5;8,11;5,37
6/07/2016;240,5766;0,02;0,5;8,11;5,39
7/07/2016;240,6173;0,02;0,5;8,12;5,41
8/07/2016;240,6582;0,02;0,5;8,13;5,43
9/07/2016;240,699;0,02;0,5;8,14;5,45
10/07/2016;240,7398;0,02;0,51;8,15;5,46
11/07/2016;240,7806;0,02;0,51;8,16;5,48
12/07/2016;240,8214;0,02;0,51;8,17;5,5
13/07/2016;240,8623;0,02;0,51;8,18;5,52
14/07/2016;240,9031;0,02;0,51;8,19;5,54
15/07/2016;240,944;0,02;0,51;8,2;5,55
16/07/2016;240,9812;0,02;0,51;8,21;5,57
17/07/2016;241,0184;0,02;0,51;8,22;5,59
